Date,Afdis,BAT,Delta,Econet,Innscor,Lafarge,Old Mutual,PPC,Hwange,RioZim
5/21/2014,0.3,10,1.13,0.64,0.68,0.65,2.5,2.04,0.05,0.2
5/22/2014,0.3,10.25,1.15,0.64,0.69,0.65,2.5,2.04,0.05,0.2
5/23/2014,0.3,10.5,1.15,0.64,0.69,0.65,2.5,2.05,0.05,0.2
5/27/2014,0.3,10.75,1.15,0.64,0.69,0.65,2.47,2.05,0.05,0.2
5/28/2014,0.3,10.75,1.16,0.64,0.69,0.65,2.46,2.05,0.05,0.19
5/29/2014,0.3,11.2,1.17,0.64,0.7,0.65,2.47,2.05,0.05,0.19
5/30/2014,0.3,11.2,1.17,0.66,0.7,0.65,2.48,2.11,0.05,0.19
6/2/2014,0.3,11.2,1.17,0.66,0.71,0.65,2.48,2.1,0.05,0.15
6/3/2014,0.3,11.2,1.17,0.67,0.72,0.65,2.48,2.1,0.05,0.15
6/4/2014,0.32,11.2,1.17,0.68,0.73,0.65,2.48,2.13,0.05,0.15
6/5/2014,0.32,11.2,1.17,0.68,0.73,0.65,2.48,2.13,0.05,0.19
6/6/2014,0.32,11.2,1.17,0.69,0.74,0.65,2.48,2.16,0.05,0.19
6/9/2014,0.32,11.2,1.15,0.7,0.74,0.65,2.48,2.16,0.05,0.19
6/10/2014,0.32,12,1.15,71.00%,0.74,0.65,2.49,2.16,0.05,0.19
6/11/2014,0.32,12,1.15,0.71,0.76,0.65,2.49,2.16,0.05,0.19
6/12/2014,0.32,12,1.17,0.71,0.76,0.65,2.49,2.16,0.05,0.2
6/13/2014,0.32,12,1.17,0.72,0.76,0.65,2.51,2.16,0.05,0.2
6/16/2014,0.32,12,1.17,0.72,0.77,0.65,2.51,2.16,0.05,0.2
6/17/2014,0.32,12.1,1.17,0.72,0.78,0.65,2.53,2.16,0.05,0.2
6/18/2014,0.32,12.1,1.18,0.74,0.78,0.65,2.53,2.25,0.05,0.2
6/19/2014,0.32,12.25,1.21,0.74,0.78,0.65,2.6,2.25,0.05,0.2
6/20/2014,0.32,12.35,1.24,0.74,0.8,0.65,2.6,2.3,0.05,0.2
6/23/2014,0.32,12.5,1.25,0.74,0.81,0.65,2.6,2.3,0.05,0.2
6/24/2014,0.32,13,1.29,0.73,0.81,0.65,2.6,2.3,0.08,0.2
6/25/2014,0.32,13,1.29,0.73,0.81,0.65,2.6,2.3,0.08,0.2
6/26/2014,0.32,13,1.29,0.7,0.81,0.62,2.62,2.27,0.08,0.2
6/27/2014,0.32,13,1.29,0.67,0.81,0.63,2.62,2.27,0.08,0.2
6/30/2014,0.32,13,1.29,0.67,0.79,0.63,2.62,2.25,0.08,0.2
7/1/2014,0.32,13,1.3,0.67,0.77,0.63,2.6,2.25,0.05,0.2
7/2/2014,0.32,13,1.3,0.68,0.75,0.63,2.6,2.25,0.05,0.2
7/3/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.25,0.05,0.2
7/4/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.3,0.05,0.21
7/7/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.3,0.05,0.21
7/8/2014,0.35,13,1.3,0.72,0.74,0.63,2.55,2.3,0.06,0.21
7/9/2014,0.35,13,1.3,0.73,0.74,0.63,2.56,2.3,0.06,0.21
7/10/2014,0.35,13,1.25,0.74,0.74,0.63,2.56,2.3,0.06,0.21
7/11/2014,0.35,13,1.25,0.74,0.74,0.63,2.56,2.3,0.06,0.21
7/14/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.06,0.21
7/15/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.06,0.21
7/16/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.05,0.21
7/17/2014,0.32,13,1.25,0.75,0.74,0.55,2.58,2.3,0.05,0.21
7/18/2014,0.32,13,1.25,0.74,0.74,0.55,2.58,2.3,0.05,0.21
7/21/2014,0.32,13,1.25,0.73,0.74,0.55,2.58,2.3,0.05,0.2
7/22/2014,0.32,13,1.25,0.73,0.74,0.55,2.58,2.3,0.05,0.2
7/23/2014,0.32,13,1.25,0.74,0.74,0.6,2.58,2.3,0.05,0.2
7/24/2014,0.32,13,1.25,0.73,0.74,0.6,2.58,2.3,0.05,0.2
7/25/2014,0.32,13,1.25,0.72,0.74,0.6,2.58,2.3,0.05,0.2
7/28/2014,0.32,13,1.25,0.72,0.75,0.6,2.58,2.3,0.05,0.2
7/29/2014,0.32,13.01,1.25,0.71,0.75,0.6,2.6,2.3,0.05,0.21
7/30/2014,0.32,13.01,1.26,0.72,0.75,0.6,2.63,2.3,0.05,0.21
7/31/2014,0.32,13.01,1.26,0.72,0.75,0.6,2.63,2.3,0.05,0.24
8/1/2014,0.32,13.01,1.26,0.72,0.76,0.6,2.65,2.3,0.05,0.24
8/4/2014,0.32,13.25,1.26,0.71,0.76,0.6,2.65,2.3,0.05,0.24
8/5/2014,0.32,13.25,1.27,0.71,0.76,0.6,2.65,2.3,0.05,0.24
8/6/2014,0.32,13.3,1.28,0.72,0.8,0.6,2.7,2.3,0.05,0.24
8/7/2014,0.32,13.3,1.28,0.72,0.8,0.6,2.7,2.3,0.06,0.26
8/8/2014,0.32,13.3,1.3,0.74,0.8,0.6,2.7,2.3,0.06,0.26
8/13/2014,0.32,13.5,1.3,0.74,0.8,0.6,2.71,2.3,0.06,0.26
8/14/2014,0.32,13.5,1.3,0.75,0.8,0.6,2.72,2.25,0.06,0.26
8/15/2014,0.32,13.5,1.3,0.75,0.8,0.6,2.72,2.25,0.06,0.26
8/18/2014,0.32,13.5,1.35,0.75,0.8,0.6,2.72,2.3,0.06,0.26
8/19/2014,0.32,13.5,1.35,0.75,0.79,0.6,2.75,2.3,0.06,0.26
8/20/2014,0.33,13.5,1.35,0.75,0.79,0.6,2.75,2.3,0.06,0.26
8/21/2014,0.33,13.5,1.35,0.75,0.78,0.6,2.77,2.3,0.06,0.26
8/22/2014,0.33,13.5,1.36,0.75,0.78,0.6,2.8,2.3,0.06,0.26
8/25/2014,0.32,13.5,1.35,0.76,0.78,0.6,2.8,2.3,0.06,0.26
8/26/2014,0.33,13.5,1.35,0.76,0.78,0.6,2.8,2.3,0.07,0.26
8/27/2014,0.33,13.5,1.35,0.76,0.77,0.65,2.8,2.31,0.07,0.26
8/28/2014,0.33,13.5,1.35,0.76,0.77,0.65,2.8,2.31,0.07,0.26
8/29/2014,0.32,13.5,1.35,0.76,0.76,0.65,2.8,2.31,0.08,0.22
9/1/2014,0.32,13.5,1.35,0.76,0.76,0.65,2.85,2.31,0.08,0.22
9/2/2014,0.33,13.5,1.36,0.76,0.76,0.65,2.85,2.31,0.08,0.2
9/3/2014,0.33,13.5,1.4,0.78,0.76,0.65,2.85,2.31,0.08,0.2
9/4/2014,0.32,13.51,1.4,0.8,0.76,0.65,2.9,2.31,0.08,0.2
9/5/2014,0.32,13.51,1.38,0.84,0.76,0.65,2.86,2.31,0.08,0.23
9/8/2014,0.32,13.51,1.38,0.84,0.76,0.65,2.86,2.31,0.08,0.23
9/9/2014,0.32,13.51,1.35,0.85,0.76,0.65,2.86,2.3,0.08,0.23
9/10/2014,0.32,13.51,1.34,0.85,0.76,0.67,2.86,2.3,0.08,0.23
9/11/2014,0.33,13.51,1.33,0.85,0.76,0.67,2.86,2.31,0.08,0.23
9/12/2014,0.33,13.51,1.33,0.83,0.73,0.67,2.86,2.31,0.09,0.23
9/15/2014,0.33,13.51,1.31,0.8,0.73,0.7,2.86,2.31,0.08,0.2
9/16/2014,0.33,13.51,1.3,0.8,0.72,0.7,2.86,2.3,0.08,0.2
9/17/2014,0.34,13.51,1.29,0.78,0.72,0.7,2.86,2.3,0.08,0.2
9/18/2014,0.34,13.5,1.29,0.77,0.72,0.7,2.86,2.31,0.08,0.2
9/19/2014,0.34,13.5,1.29,0.77,0.72,0.5,2.86,2.31,0.08,0.2
9/22/2014,0.34,13.5,1.3,0.77,0.72,0.5,2.86,2.31,0.08,0.2
9/23/2014,0.34,13.5,1.3,0.77,0.69,0.5,2.86,2.31,0.08,0.2
9/24/2014,0.34,13.5,1.3,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/25/2014,0.34,13.5,1.3,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/26/2014,0.34,13.5,1.29,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/29/2014,0.34,13.5,1.3,0.77,0.68,0.65,2.86,2.31,0.08,0.2
9/30/2014,0.34,14,1.29,0.77,0.68,0.67,2.86,2.31,0.08,0.2
10/1/2014,0.34,14,1.29,0.77,0.68,0.65,2.86,2.31,0.08,0.2
10/2/2014,0.34,14,1.29,0.77,0.68,0.65,2.86,2.31,0.08,0.2
10/3/2014,0.34,14,1.28,0.78,0.66,0.65,2.8,2.31,0.08,0.2
10/6/2014,0.34,14,1.27,0.78,0.65,0.65,2.8,2.31,0.08,0.2
10/7/2014,0.33,14,1.26,0.78,0.65,0.65,2.8,2.31,0.08,0.2
10/8/2014,0.35,13.99,1.25,0.79,0.65,0.65,2.8,2.31,0.08,0.18
10/9/2014,0.36,13.98,1.25,0.79,0.65,0.65,2.8,2.31,0.07,0.18
10/10/2014,0.36,13.97,1.25,0.78,0.65,0.65,2.8,2.31,0.07,0.18
10/13/2014,0.36,13.97,1.25,0.78,0.67,0.5,2.8,2.31,0.07,0.18
10/14/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/15/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/16/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/17/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.6,2.31,0.07,0.18
10/20/2014,0.36,13,1.25,0.78,0.69,0.5,2.6,2.31,0.07,0.18
10/21/2014,0.35,13,1.25,0.76,0.68,0.5,2.55,2.31,0.07,0.18
10/22/2014,0.35,13,1.25,0.78,0.67,0.5,2.55,2.31,0.07,0.15
10/23/2014,0.35,12.9,1.25,0.77,0.66,0.5,2.5,2.31,0.06,0.15
10/24/2014,0.35,12.9,1.23,0.72,0.65,0.5,2.55,2.31,0.06,0.15
10/27/2014,0.35,12.9,1.23,0.7,0.66,0.5,2.55,2.31,0.06,0.15
10/28/2014,0.35,12.9,1.2,0.7,0.65,0.5,2.55,2.31,0.06,0.15
10/29/2014,0.35,12.9,1.2,0.7,0.65,0.5,2.55,2.31,0.06,0.15
10/30/2014,0.35,12.9,1.2,0.68,0.65,0.5,2.55,2.31,0.06,0.15
10/31/2014,0.35,12.5,1.15,0.68,0.66,0.5,2.55,2.31,0.06,0.15
11/3/2014,0.35,12.5,1.15,0.68,0.65,0.5,2.55,2.31,0.06,0.15
11/4/2014,0.35,12.5,1.15,0.69,0.65,0.5,2.5,2.31,0.06,0.15
11/5/2014,0.35,12.5,1.16,0.69,0.65,0.5,2.5,2.31,0.06,0.15
11/6/2014,0.33,12.5,1.15,0.69,0.65,0.5,2.5,2.3,0.06,0.16
11/7/2014,0.33,12,1.15,0.7,0.66,0.5,2.5,2.3,0.06,0.16
11/10/2014,0.35,12,1.15,0.7,0.67,0.5,2.5,2.3,0.06,0.16
11/11/2014,0.35,12,1.15,0.69,0.67,0.5,2.4,2.3,0.06,0.16
11/12/2014,0.35,12,1.15,0.69,0.65,0.5,2.4,2.3,0.06,0.16
11/13/2014,0.35,12,1.15,0.69,0.65,0.5,2.4,2.3,0.06,0.16
11/14/2014,0.36,12,1.13,0.69,0.65,0.4,2.35,2.3,0.07,0.16
11/17/2014,0.36,12,1.13,0.69,0.65,0.4,2.4,2.2,0.07,0.16
11/18/2014,0.38,12,1.13,0.69,0.65,0.4,2.4,2.2,0.07,0.16
11/19/2014,0.38,12,1.13,0.69,0.65,0.4,2.4,2.2,0.07,0.16
11/20/2014,0.38,12,1.1,0.69,0.6,0.4,2.4,2.2,0.07,0.16
11/21/2014,0.38,12,1.1,0.69,0.6,0.4,2.4,2.2,0.08,0.16
11/24/2014,0.38,12,1.1,0.69,0.6,0.53,2.4,2.2,0.08,0.16
11/25/2014,0.38,12,1.13,0.69,0.6,0.53,2.4,2.2,0.08,0.16
11/26/2014,0.38,12,1.13,0.69,0.6,0.53,2.4,2.2,0.08,0.15
11/27/2014,0.38,12,1.13,0.69,0.6,0.53,2.4,2.2,0.08,0.15
11/28/2014,0.42,11.8,1.13,0.69,0.6,0.53,2.4,2.2,0.08,0.15
12/1/2014,0.42,11.8,1.13,0.68,0.6,0.53,2.4,2.2,0.08,0.15
12/2/2014,0.42,11.8,1.13,0.68,0.6,0.53,2.4,2.2,0.08,0.15
12/3/2014,0.42,11.8,1.13,0.68,0.6,0.53,2.4,2.15,0.07,0.15
12/4/2014,0.42,11.8,1.1,0.65,0.6,0.53,2.4,2.15,0.07,0.15
12/5/2014,0.42,11.8,1.1,0.65,0.6,0.53,2.4,2.15,0.07,0.15
12/8/2014,0.44,11.8,1.09,0.65,0.6,0.53,2.4,2.15,0.07,0.15
12/9/2014,0.44,11.8,1.09,0.65,0.58,0.53,2.4,2.1,0.07,0.15
12/10/2014,0.44,11.8,1.09,0.65,0.58,0.53,2.4,2.1,0.07,0.15
12/11/2014,0.44,11.8,1.09,0.64,0.58,0.53,2.4,2.1,0.05,0.15
12/12/2014,0.44,11.8,1.09,0.63,0.58,0.53,2.4,2.1,0.05,0.15
12/15/2014,0.44,11.8,1.09,0.62,0.57,0.53,2.4,2.1,0.05,0.15
12/16/2014,0.44,11.8,1.09,0.61,0.57,0.53,2.4,2.1,0.05,0.15
12/17/2014,0.44,11.6,1.09,0.61,0.56,0.53,2.4,2.08,0.05,0.15
12/18/2014,0.44,11.5,1.09,0.6,0.56,0.46,2.4,2.08,0.05,0.15
12/19/2014,0.46,11.5,1.08,0.59,0.56,0.46,2.4,2.08,0.05,0.15
12/23/2014,0.46,11.4,1.08,0.57,0.56,0.46,2.35,1.8,0.05,0.15
12/24/2014,0.46,11.2,1.07,0.59,0.56,0.46,2.34,1.8,0.05,0.15
12/29/2014,0.46,11.2,1.07,0.59,0.56,0.46,2.34,1.8,0.05,0.15
12/30/2014,0.48,11.2,1.05,0.59,0.56,0.46,2.34,1.75,0.05,0.15
12/31/2014,0.47,11.2,1.02,0.6,0.56,0.55,2.34,1.75,0.05,0.15
1/2/2015,0.47,11.2,1.02,0.6,0.56,0.55,2.34,1.75,0.05,0.15
1/5/2015,0.47,11.2,1.02,0.6,0.56,0.55,2.34,1.75,0.05,0.15
1/6/2015,0.47,11,1.02,0.6,0.56,0.55,2.34,1.75,0.05,0.15
1/7/2015,0.45,11,1.02,0.6,0.56,0.55,2.35,1.7,0.05,0.15
1/8/2015,0.45,11,1.04,0.6,0.56,0.55,2.35,1.7,0.05,0.15
1/9/2015,0.45,11,1.06,0.6,0.56,0.55,2.35,1.7,0.05,0.15
1/12/2015,0.45,11,1.06,0.6,0.57,0.55,2.35,1.7,0.05,0.15
1/13/2015,0.45,11.2,1.07,0.6,0.57,0.55,2.35,1.7,0.05,0.15
1/14/2015,0.47,11.4,1.07,0.6,0.57,0.55,2.4,1.7,0.05,0.15
1/15/2015,0.46,11.45,1.09,0.59,0.57,0.55,2.42,1.7,0.04,0.15
1/16/2015,0.46,11.45,1.1,0.59,0.6,0.45,2.43,2,0.04,0.15
1/19/2015,0.46,11.45,1.11,0.59,0.6,0.45,2.43,2,0.04,0.15
1/20/2015,0.46,11.45,1.11,0.59,0.6,0.45,2.43,2,0.04,0.15
1/21/2015,0.46,11.45,1.11,0.55,0.58,0.45,2.43,2,0.04,0.15
1/22/2015,0.46,11.45,1.11,0.54,0.58,0.45,2.41,2,0.04,0.15
1/23/2015,0.47,11.45,1.11,0.54,0.6,0.45,2.41,2.02,0.04,0.15
1/26/2015,0.47,11.45,1.11,0.54,0.6,0.45,2.35,2.03,0.04,0.15
1/27/2015,0.47,11.5,1.11,0.53,0.58,0.46,2.35,2.03,0.04,0.15
1/28/2015,0.45,11.5,1.11,0.5,0.58,0.45,2.35,2.06,0.04,0.15
1/29/2015,0.45,11.5,1.11,0.5,0.57,0.45,2.35,2.06,0.04,0.15
1/30/2015,0.45,11.5,1.11,0.5,0.57,0.5,2.4,2.06,0.04,0.15
2/2/2015,0.45,11.5,1.11,0.5,0.57,0.5,2.4,2.06,0.04,0.15
2/3/2015,0.48,11.5,1.12,0.51,0.58,0.5,2.35,2.06,0.04,0.15
2/4/2015,0.48,11.5,1.14,0.52,0.58,0.5,2.35,2.05,0.04,0.15
2/5/2015,0.48,11.5,1.15,0.54,0.58,0.5,2.35,2.05,0.04,0.15
2/6/2015,0.45,11.5,1.16,0.54,0.58,0.5,2.35,2,0.04,0.15
2/9/2015,0.45,11.5,1.16,0.55,0.58,0.5,2.35,2,0.04,0.15
2/10/2015,0.45,11.5,1.16,0.55,0.58,0.5,2.35,2,0.04,0.15
2/11/2015,0.45,11.5,1.16,0.55,0.58,0.5,2.33,2,0.04,0.15
2/12/2015,0.45,11.5,1.15,0.55,0.59,0.4,2.36,2,0.04,0.15
2/13/2015,0.45,11.5,1.15,0.55,0.59,0.4,2.37,2,0.04,0.15
2/16/2015,0.45,11.5,1.16,0.55,0.6,0.4,2.37,2,0.04,0.15
2/17/2015,0.45,11.5,1.16,0.55,0.59,0.4,2.37,1.9,0.04,0.15
2/18/2015,0.45,11.5,1.16,0.55,0.59,0.4,2.37,1.9,0.04,0.15
2/19/2015,0.45,11.5,1.16,0.55,0.59,0.4,2.37,1.85,0.04,0.15
2/20/2015,0.45,11.5,1.16,0.55,0.6,0.4,2.37,1.85,0.04,0.1
2/23/2015,0.45,11.5,1.16,0.55,0.6,0.4,2.37,1.85,0.04,0.1
2/24/2015,0.45,11.7,1.15,0.54,0.59,0.4,2.37,1.85,0.04,0.1
2/25/2015,0.45,11.7,1.16,0.53,0.59,0.4,2.37,1.8,0.04,0.1
2/26/2015,0.45,11.7,1.16,0.53,0.59,0.4,2.37,1.8,0.04,0.1
2/27/2015,0.45,11.7,1.15,0.52,0.59,0.4,2.37,1.8,0.04,0.1
3/2/2015,0.45,11.7,1.15,0.52,0.59,0.4,2.37,1.8,0.04,0.1
3/3/2015,0.45,11.7,1.15,0.52,0.59,0.4,2.37,1.8,0.04,0.1
3/4/2015,0.45,11.7,1.15,0.52,0.59,0.4,2.35,1.8,0.04,0.1
3/5/2015,0.45,11.7,1.15,0.5,0.59,0.4,2.37,1.8,0.04,0.1
3/6/2015,0.45,11.7,1.14,0.5,0.58,0.4,2.37,1.8,0.04,0.1
3/9/2015,0.45,11.7,1.13,0.5,0.58,0.4,2.37,1.8,0.04,0.1
3/10/2015,0.45,11.7,1.1,0.51,0.58,0.4,2.35,1.8,0.04,0.1
3/11/2015,0.45,11.7,1.1,0.51,0.57,0.4,2.35,1.8,0.04,0.1
3/12/2015,0.45,11.7,1.09,0.51,0.57,0.4,2.37,1.8,0.04,0.1
3/13/2015,0.45,11.7,1.09,0.51,0.57,0.4,2.37,1.8,0.04,0.1
3/16/2015,0.45,11.7,1.09,0.51,0.57,0.4,2.37,1.8,0.04,0.1
3/17/2015,0.45,11.7,1.09,0.51,0.55,0.4,2.37,1.8,0.04,0.1
3/18/2015,0.45,11.7,1.09,0.51,0.55,0.4,2.37,1.7,0.04,0.07
3/19/2015,0.45,11.7,1.09,0.52,0.55,0.4,2.37,1.7,0.04,0.07
3/20/2015,0.45,11.6,1.09,0.52,0.57,0.4,2.39,1.7,0.04,0.07
3/23/2015,0.45,11.6,1.09,0.52,0.57,0.4,2.42,1.7,0.04,0.07
3/24/2015,0.45,11.6,1.09,0.52,0.57,0.4,2.42,1.7,0.04,0.07
3/25/2015,0.45,11.6,1.09,0.52,0.57,0.4,2.44,1.7,0.04,0.07
3/26/2015,0.45,11.6,1.09,0.51,0.58,0.4,2.46,1.7,0.04,0.07
3/27/2015,0.45,11.6,1.09,0.51,0.58,0.4,2.48,1.7,0.04,0.07
3/30/2015,0.45,11.6,1.05,0.5,0.58,0.4,2.52,1.7,0.04,0.07
3/31/2015,0.45,11.6,1.05,0.5,0.55,0.4,2.52,1.7,0.04,0.07
4/1/2015,0.45,11.6,1.04,0.5,0.55,0.4,2.52,1.6,0.04,0.07
4/2/2015,0.45,11.6,1.04,0.5,0.55,0.4,2.52,1.6,0.04,0.07
4/7/2015,0.47,11.6,1.03,0.5,0.56,0.4,2.52,1.6,0.04,0.07
4/8/2015,0.5,11.6,1.02,0.5,0.56,0.4,2.45,1.6,0.04,0.07
4/9/2015,0.5,11.6,1.02,0.5,0.56,0.4,2.45,1.6,0.04,0.07
4/10/2015,0.5,11.6,1.04,0.5,0.56,0.4,2.45,1.6,0.04,0.07
4/13/2015,0.5,11.6,1.04,0.5,0.56,0.4,2.45,1.6,0.04,0.07
4/14/2015,0.5,11.6,1.04,0.5,0.56,0.4,2.45,1.6,0.04,0.07
4/15/2015,0.5,11.6,1.04,0.49,0.57,0.4,2.49,1.6,0.04,0.07
4/16/2015,0.5,11.6,1.05,0.49,0.57,0.4,2.51,1.59,0.04,0.07
4/17/2015,0.5,11.6,1.05,0.49,0.57,0.4,2.51,1.59,0.04,0.07
4/20/2015,0.5,11.6,1.06,0.49,0.58,0.4,2.51,1.59,0.04,0.07
4/21/2015,0.5,11.6,1.06,0.49,0.58,0.4,2.51,1.59,0.04,0.06
4/22/2015,0.5,11.6,1.06,0.49,0.58,0.4,2.51,1.59,0.04,0.06
4/23/2015,0.5,11.6,1.06,0.49,0.58,0.4,2.51,1.2,0.04,0.06
4/24/2015,0.5,11.6,1.06,0.49,0.59,0.4,2.51,1.2,0.04,0.06
4/27/2015,0.5,11.6,1.05,0.49,0.59,0.4,2.51,1.2,0.04,0.06
4/28/2015,0.5,11.6,1.05,0.49,0.59,0.4,2.51,1.3,0.04,0.06
4/29/2015,0.5,11.6,1.05,0.49,0.59,0.4,2.51,1.31,0.04,0.06
4/30/2015,0.5,11.6,1.05,0.49,0.59,0.4,2.51,1.31,0.04,0.06
5/4/2015,0.4,11.6,1.05,0.49,0.59,0.4,2.51,1.31,0.04,0.06
5/5/2015,0.4,11.6,1.05,0.49,0.59,0.4,2.51,1.31,0.04,0.06
5/6/2015,0.5,11.6,1.05,0.48,0.59,0.4,2.51,1.31,0.04,0.06
5/7/2015,0.5,11.6,1.05,0.48,0.59,0.4,2.51,1.31,0.04,0.06
5/8/2015,0.5,11,1.05,0.46,0.59,0.4,2.51,1.31,0.04,0.06
5/11/2015,0.5,11,1.05,0.46,0.59,0.4,2.51,1.31,0.04,0.06
5/12/2015,0.5,11,1.05,0.46,0.6,0.4,2.51,1.2,0.04,0.06
5/13/2015,0.5,11,1.05,0.46,0.6,0.4,2.51,1.2,0.04,0.06
5/14/2015,0.5,11,1.05,0.46,0.6,0.4,2.51,1.2,0.04,0.06
5/15/2015,0.5,11,1.05,0.46,0.6,0.4,2.5,1.2,0.04,0.06
5/18/2015,0.5,11,1.05,0.49,0.6,0.4,2.5,1.2,0.04,0.06
5/19/2015,0.5,11,1.05,0.5,0.6,0.4,2.51,1.2,0.04,0.06
5/20/2015,0.5,11.5,1.05,0.5,0.6,0.4,2.53,1.2,0.04,0.06
5/21/2015,0.5,11.5,1.05,0.5,0.6,0.4,2.53,1.2,0.04,0.06
5/22/2015,0.5,11.5,1.07,0.49,0.6,0.4,2.56,1.25,0.04,0.09
5/26/2015,0.51,11.5,1.05,0.46,0.6,0.4,2.57,1.25,0.04,0.09
5/27/2015,0.51,11.5,1.05,0.46,0.6,0.4,2.57,1.25,0.04,0.09
5/28/2015,0.5,11.5,1.05,0.46,0.6,0.4,2.57,1.23,0.03,0.09
5/29/2015,0.5,11.5,1.05,0.45,0.61,0.4,2.57,1.23,0.03,0.09
6/1/2015,0.5,11.5,1.05,0.45,0.61,0.4,2.57,1.23,0.03,0.09
6/2/2015,0.5,11.39,1.05,0.44,0.62,0.4,2.57,1.23,0.03,0.09
6/3/2015,0.5,11.4,1.05,0.44,0.64,0.4,2.56,1.23,0.03,0.09
6/4/2015,0.5,11.4,1.05,0.44,0.7,0.4,2.57,1.23,0.04,0.12
6/5/2015,0.5,11.4,1.05,0.44,0.7,0.4,2.57,1.23,0.04,0.13
6/8/2015,0.5,11.4,1.05,0.44,0.7,0.4,2.58,1.23,0.04,0.13
6/9/2015,0.5,11.4,1.05,0.44,0.7,0.4,2.58,1.23,0.04,0.13
6/10/2015,0.5,11.4,1.05,0.43,0.7,0.4,2.6,1.23,0.04,0.13
6/11/2015,0.5,11.4,1.04,0.43,0.7,0.4,2.6,1.23,0.04,0.13
6/12/2015,0.5,11.4,1.04,0.43,0.7,0.4,2.6,1.23,0.04,0.13
6/15/2015,0.5,11.4,1.05,0.43,0.7,0.4,2.61,1.23,0.04,0.13
6/16/2015,0.5,11.4,1.05,0.43,0.7,0.4,2.62,1.2,0.04,0.13
6/17/2015,0.5,11.4,1.05,0.43,0.68,0.4,2.62,1.2,0.04,0.13
6/18/2015,0.5,11.4,1.05,0.43,0.68,0.4,2.67,1.2,0.04,0.13
6/19/2015,0.5,11.5,1.05,0.43,0.68,0.38,2.67,1.2,0.04,0.13
6/22/2015,0.5,11.5,1.05,0.42,0.67,0.38,2.67,1.2,0.04,0.13
6/23/2015,0.5,11.5,1.02,0.42,0.67,0.38,2.68,1.2,0.04,0.13
6/24/2015,0.5,11.5,1.01,0.42,0.67,0.38,2.69,1.2,0.04,0.13
6/25/2015,0.5,11.5,1.01,0.4,0.63,0.38,2.69,1.2,0.04,0.13
6/26/2015,0.5,11.5,1.01,0.4,0.63,0.38,2.7,1.2,0.04,0.13
6/29/2015,0.5,11.5,1.01,0.4,0.62,0.38,2.7,1.2,0.04,0.13
6/30/2015,0.5,11.5,1.01,0.4,0.6,0.38,2.7,1.2,0.04,0.14
7/1/2015,0.5,11.4,1,0.38,0.6,0.38,2.7,1.2,0.04,0.14
7/2/2015,0.5,11.4,1,0.35,0.6,0.38,2.74,1.15,0.04,0.14
7/3/2015,0.5,11.4,1,0.35,0.6,0.38,2.74,1.15,0.04,0.14
7/6/2015,0.5,11.4,1,0.35,0.6,0.38,2.73,1.15,0.04,0.14
7/7/2015,0.5,11.4,1,0.34,0.6,0.38,2.75,1.15,0.04,0.14
7/8/2015,0.5,11.4,1,0.35,0.61,0.38,2.73,1.15,0.04,0.14
7/9/2015,0.5,11.4,0.98,0.35,0.61,0.38,2.75,1.15,0.04,0.14
7/10/2015,0.5,11.35,0.97,0.35,0.62,0.38,2.75,1.15,0.04,0.14
7/13/2015,0.5,11.4,0.97,0.35,0.62,0.38,2.73,1.15,0.04,0.14
7/14/2015,0.5,11.4,0.97,0.35,0.62,0.38,2.74,1.1,0.04,0.14
7/15/2015,0.5,11.4,0.97,0.35,0.62,0.38,2.74,1.1,0.04,0.14
7/16/2015,0.5,11.4,0.97,0.35,0.61,0.38,2.74,1.1,0.04,0.13
7/17/2015,0.5,11.4,0.97,0.33,0.61,0.38,2.74,1.1,0.04,0.13
7/20/2015,0.5,11.4,0.97,0.33,0.62,0.38,2.74,1.1,0.04,0.13
7/21/2015,0.5,11.4,0.97,0.33,0.62,0.38,2.74,1.1,0.04,0.14
7/22/2015,0.5,11.4,1,0.34,0.62,0.38,2.74,1.1,0.04,0.14
7/23/2015,0.5,11.4,1,0.34,0.62,0.38,2.74,1.1,0.04,0.14
7/24/2015,0.5,11.4,1,0.34,0.62,0.38,2.74,1.1,0.04,0.14
7/27/2015,0.5,11.4,1,0.34,0.62,0.38,2.74,1.1,0.04,0.14
7/28/2015,0.5,11.4,1,0.34,0.62,0.38,2.74,1.1,0.04,0.14
7/29/2015,0.5,11.4,1,0.33,0.62,0.35,2.74,1.1,0.04,0.14
